	wdtEntity	category	categoryLabel	count	dbp_count
5876	http://www.wikidata.org/entity/Q98784721	http://www.wikidata.org/entity/Q8613844	Category:Mayors of Waco, Texas	13	5
6082	http://www.wikidata.org/entity/Q106373042	http://www.wikidata.org/entity/Q106324595	Category:municipal executives of Bodegraven-Reeuwijk	13	0
5918	http://www.wikidata.org/entity/Q114958500	http://www.wikidata.org/entity/Q8301711	Category:Bishops of Castres	13	2
5903	http://www.wikidata.org/entity/Q106212193	http://www.wikidata.org/entity/Q8998627	Category:Mayors of Southwest Friesland	13	0
6047	http://www.wikidata.org/entity/Q119104679	http://www.wikidata.org/entity/Q32728350	Category:MİT presidents	13	0
6046	http://www.wikidata.org/entity/Q56436395	http://www.wikidata.org/entity/Q48677589	Category:Mayors of Noshiro	13	0
6044	http://www.wikidata.org/entity/Q1790094	http://www.wikidata.org/entity/Q17238429	Category:Krug von Nidda family members	13	0
6031	http://www.wikidata.org/entity/Q107565166	http://www.wikidata.org/entity/Q7779244	Category:Ambassadors of Belarus to Kazakhstan	13	0
6043	http://www.wikidata.org/entity/Q65660060	http://www.wikidata.org/entity/Q19690436	Category:Mayors of Balestrand	13	0
6042	http://www.wikidata.org/entity/Q73633582	http://www.wikidata.org/entity/Q32099189	Category:Mayors of Urbino	13	0
6029	http://www.wikidata.org/entity/Q56438273	http://www.wikidata.org/entity/Q18723368	Category:Mayors of Sakaiminato	13	0
6041	http://www.wikidata.org/entity/Q55074640	http://www.wikidata.org/entity/Q10190117	Category:Mayors of Forsand	13	0
5902	http://www.wikidata.org/entity/Q106213276	http://www.wikidata.org/entity/Q106324806	Category:municipal executives of Blaricum	13	0
5898	http://www.wikidata.org/entity/Q3347031	http://www.wikidata.org/entity/Q6580383	Category:Languages of Estonia	13	18
6040	http://www.wikidata.org/entity/Q106374108	http://www.wikidata.org/entity/Q106324416	Category:municipal executives of Zierikzee	13	0
6015	http://www.wikidata.org/entity/Q68969220	http://www.wikidata.org/entity/Q15359883	Category:Rurouni Kenshin films	13	6
5851	http://www.wikidata.org/entity/Q7406487	http://www.wikidata.org/entity/Q6312884	Category:American people of Salvadoran descent	13	56
5879	http://www.wikidata.org/entity/Q98850037	http://www.wikidata.org/entity/Q8614221	Category:Mayors of places in Uttar Pradesh	13	8
5845	http://www.wikidata.org/entity/Q6797833	http://www.wikidata.org/entity/Q8613839	Category:Mayors of Verona, New Jersey	13	2
6002	http://www.wikidata.org/entity/Q110548918	http://www.wikidata.org/entity/Q8257311	Category:Apostolic Nuncios to Algeria	13	11
6007	http://www.wikidata.org/entity/Q92305418	http://www.wikidata.org/entity/Q8241170	Category:Ambassadors of South Africa to the United Kingdom	13	6
5944	http://www.wikidata.org/entity/Q6477899	http://www.wikidata.org/entity/Q86792586	Category:Lake Superior State Lakers men's ice hockey	13	6
6039	http://www.wikidata.org/entity/Q3585027	http://www.wikidata.org/entity/Q8950213	Category:Saint Eulalia churches	13	0
6037	http://www.wikidata.org/entity/Q114555060	http://www.wikidata.org/entity/Q8995877	Category:Mayors of Deinze	13	0
6036	http://www.wikidata.org/entity/Q65620087	http://www.wikidata.org/entity/Q30500065	Category:Mayors of Åmli	13	0
6048	http://www.wikidata.org/entity/Q106221085	http://www.wikidata.org/entity/Q106324237	Category:municipal executives of Wijchen	13	0
6069	http://www.wikidata.org/entity/Q60580720	http://www.wikidata.org/entity/Q60689230	Category:English MPs 1354	13	2
6032	http://www.wikidata.org/entity/Q2987127	http://www.wikidata.org/entity/Q6580380	Category:Languages of Denmark	13	18
6056	http://www.wikidata.org/entity/Q106215970	http://www.wikidata.org/entity/Q8996746	Category:Mayors of Hoogeveen	13	0
6067	http://www.wikidata.org/entity/Q18204371	http://www.wikidata.org/entity/Q7845180	Category:Foreign Ministers of Guinea	13	11
5966	http://www.wikidata.org/entity/Q92116441	http://www.wikidata.org/entity/Q7969516	Category:Ambassadors of Fiji to Japan	13	6
6058	http://www.wikidata.org/entity/Q65666014	http://www.wikidata.org/entity/Q10190852	Category:Mayors of Halsa	13	0
6060	http://www.wikidata.org/entity/Q106212543	http://www.wikidata.org/entity/Q8995278	Category:Mayors of Amstenrade	13	0
6057	http://www.wikidata.org/entity/Q1398152	http://www.wikidata.org/entity/Q29343394	Category:Our Lady of Fatima churches	13	0
5904	http://www.wikidata.org/entity/Q106220530	http://www.wikidata.org/entity/Q106324913	Category:municipal executives of Vlissingen	13	0
6053	http://www.wikidata.org/entity/Q50621316	http://www.wikidata.org/entity/Q49661512	Category:Honorary doctors of the Pontifical University of Comillas	13	0
6045	http://www.wikidata.org/entity/Q114497935	http://www.wikidata.org/entity/Q8996967	Category:Mayors of Knokke-Heist	13	0
5905	http://www.wikidata.org/entity/Q1445937	http://www.wikidata.org/entity/Q8958415	Category:Saint Francis of Paola churches	13	0
6246	http://www.wikidata.org/entity/Q106214179	http://www.wikidata.org/entity/Q26234127	Category:Mayors of Dreumel	12	0
6338	http://www.wikidata.org/entity/Q106216808	http://www.wikidata.org/entity/Q8997208	Category:Mayors of Lienden	12	0
6331	http://www.wikidata.org/entity/Q106216907	http://www.wikidata.org/entity/Q8997261	Category:Mayors of Lochem	12	0
6321	http://www.wikidata.org/entity/Q106217843	http://www.wikidata.org/entity/Q8997732	Category:Mayors of Nijkerk	12	0
6320	http://www.wikidata.org/entity/Q108901420	http://www.wikidata.org/entity/Q8613659	Category:Mayors of San Bernardino, California	12	10
6212	http://www.wikidata.org/entity/Q3503079	http://www.wikidata.org/entity/Q6419393	Category:Communes of French Guiana	12	43
6245	http://www.wikidata.org/entity/Q1734972	http://www.wikidata.org/entity/Q8980216	Category:Saint Casimir churches	12	0
6344	http://www.wikidata.org/entity/Q106214314	http://www.wikidata.org/entity/Q8996066	Category:Mayors of Echteld	12	0
6319	http://www.wikidata.org/entity/Q2416923	http://www.wikidata.org/entity/Q8934190	Category:Saint Dionysius churches	12	0
6241	http://www.wikidata.org/entity/Q106213433	http://www.wikidata.org/entity/Q8995699	Category:Mayors of Brakel	12	0
6240	http://www.wikidata.org/entity/Q65595858	http://www.wikidata.org/entity/Q30797891	Category:Mayors of Sel	12	0
6329	http://www.wikidata.org/entity/Q106216881	http://www.wikidata.org/entity/Q8997246	Category:Mayors of Lisse	12	0
6292	http://www.wikidata.org/entity/Q106218035	http://www.wikidata.org/entity/Q19306991	Category:Mayors of Oeffelt	12	0
6318	http://www.wikidata.org/entity/Q106216783	http://www.wikidata.org/entity/Q8997182	Category:Mayors of Leusden	12	0
6294	http://www.wikidata.org/entity/Q106240527	http://www.wikidata.org/entity/Q8996150	Category:Mayors of Erp	12	0
6295	http://www.wikidata.org/entity/Q106217883	http://www.wikidata.org/entity/Q8997750	Category:Mayors of Noord-Beveland	12	0
6296	http://www.wikidata.org/entity/Q106216766	http://www.wikidata.org/entity/Q8997162	Category:Mayors of Lemsterland	12	0
6297	http://www.wikidata.org/entity/Q106218541	http://www.wikidata.org/entity/Q8998016	Category:Mayors of Overbetuwe	12	0
6298	http://www.wikidata.org/entity/Q106217838	http://www.wikidata.org/entity/Q8997730	Category:Mayors of Nijeveen	12	0
6239	http://www.wikidata.org/entity/Q106213423	http://www.wikidata.org/entity/Q8995696	Category:Mayors of Boxtel	12	0
6256	http://www.wikidata.org/entity/Q75424824	http://www.wikidata.org/entity/Q8674910	Category:New York Drama Critics' Circle Award winners	12	48
6289	http://www.wikidata.org/entity/Q106212219	http://www.wikidata.org/entity/Q8612828	Category:Mayors of Aalsmeer	12	0
6171	http://www.wikidata.org/entity/Q4783433	http://www.wikidata.org/entity/Q8258388	Category:Arabic musical instruments	12	58
6340	http://www.wikidata.org/entity/Q65612244	http://www.wikidata.org/entity/Q10191257	Category:Mayors of Hemsedal	12	0
6249	http://www.wikidata.org/entity/Q67155283	http://www.wikidata.org/entity/Q9595538	Category:Knights of the Order of Entrepreneurial Merit	12	0
6330	http://www.wikidata.org/entity/Q11722708	http://www.wikidata.org/entity/Q8613689	Category:Mayors of Scranton, Pennsylvania	12	10
6345	http://www.wikidata.org/entity/Q106217338	http://www.wikidata.org/entity/Q8997489	Category:Mayors of Middelburg	12	0
6347	http://www.wikidata.org/entity/Q66827535	http://www.wikidata.org/entity/Q8942707	Category:Honorary citizens of Bremen	12	0
6229	http://www.wikidata.org/entity/Q7234396	http://www.wikidata.org/entity/Q8788355	Category:Postmodern films	12	47
6346	http://www.wikidata.org/entity/Q65588588	http://www.wikidata.org/entity/Q10189837	Category:Mayors of Fet	12	0
6348	http://www.wikidata.org/entity/Q6797660	http://www.wikidata.org/entity/Q13270247	Category:Mayors of Bakersfield, California	12	0
6322	http://www.wikidata.org/entity/Q106216698	http://www.wikidata.org/entity/Q8997106	Category:Mayors of Leende	12	0
6247	http://www.wikidata.org/entity/Q65706724	http://www.wikidata.org/entity/Q30798983	Category:Mayors of Salangen	12	0
6337	http://www.wikidata.org/entity/Q98408462	http://www.wikidata.org/entity/Q61146210	Category:Tahirid architecture	12	0
6333	http://www.wikidata.org/entity/Q48621773	http://www.wikidata.org/entity/Q10191379	Category:Mayors of Hjørundfjord	12	0
6332	http://www.wikidata.org/entity/Q100235799	http://www.wikidata.org/entity/Q61669013	Category:Mayors of Midden-Groningen	12	0
6349	http://www.wikidata.org/entity/Q106214449	http://www.wikidata.org/entity/Q8996121	Category:Mayors of Eijsden-Margraten	12	0
6184	http://www.wikidata.org/entity/Q5334370	http://www.wikidata.org/entity/Q8247186	Category:American people of Ecuadorian descent	12	58
6288	http://www.wikidata.org/entity/Q66773233	http://www.wikidata.org/entity/Q10133411	Category:Grand Masters of the Order of Saint Michael of the Wing	12	0
6280	http://www.wikidata.org/entity/Q108918886	http://www.wikidata.org/entity/Q8612856	Category:Mayors of Ann Arbor, Michigan	12	25
6238	http://www.wikidata.org/entity/Q106373247	http://www.wikidata.org/entity/Q8995655	Category:Mayors of Borculo	12	0
6095	http://www.wikidata.org/entity/Q84020495	http://www.wikidata.org/entity/Q7363964	Category:Kings of Croatia	12	47
6339	http://www.wikidata.org/entity/Q106216948	http://www.wikidata.org/entity/Q8997282	Category:Mayors of Loon op Zand	12	0
6352	http://www.wikidata.org/entity/Q106217532	http://www.wikidata.org/entity/Q8997624	Category:Mayors of Nederhemert	12	0
6355	http://www.wikidata.org/entity/Q98969520	http://www.wikidata.org/entity/Q8998752	Category:Mayors of Uitgeest	12	0
6343	http://www.wikidata.org/entity/Q99706599	http://www.wikidata.org/entity/Q49662275	Category:Mayors of Alghero	12	0
6278	http://www.wikidata.org/entity/Q5460415	http://www.wikidata.org/entity/Q7223296	Category:Flora of Pakistan	12	244
6237	http://www.wikidata.org/entity/Q106213439	http://www.wikidata.org/entity/Q8995707	Category:Mayors of Brandwijk	12	0
6267	http://www.wikidata.org/entity/Q4242784	http://www.wikidata.org/entity/Q9577719	Category:Nikifor Krylov	12	0
6275	http://www.wikidata.org/entity/Q65588606	http://www.wikidata.org/entity/Q10190439	Category:Mayors of Gjerdrum	12	0
6274	http://www.wikidata.org/entity/Q106373905	http://www.wikidata.org/entity/Q8998332	Category:Mayors of Schijndel	12	0
6273	http://www.wikidata.org/entity/Q106219740	http://www.wikidata.org/entity/Q8998549	Category:Mayors of Stadskanaal	12	0
6187	http://www.wikidata.org/entity/Q435785	http://www.wikidata.org/entity/Q8357339	Category:Chelsea F.C. seasons	12	121
6270	http://www.wikidata.org/entity/Q65596625	http://www.wikidata.org/entity/Q30792031	Category:Mayors of Sør-Aurdal	12	0
6250	http://www.wikidata.org/entity/Q3248880	http://www.wikidata.org/entity/Q6986909	Category:Rivers of Bangladesh	12	118
6254	http://www.wikidata.org/entity/Q106220574	http://www.wikidata.org/entity/Q8998951	Category:Mayors of Voorschoten	12	0
6269	http://www.wikidata.org/entity/Q106220756	http://www.wikidata.org/entity/Q8999069	Category:Mayors of Wassenaar	12	0
6268	http://www.wikidata.org/entity/Q12836822	http://www.wikidata.org/entity/Q7584726	Category:Azerbaijani musical instruments	12	33
6282	http://www.wikidata.org/entity/Q106218003	http://www.wikidata.org/entity/Q8997787	Category:Mayors of Nuth	12	0
6264	http://www.wikidata.org/entity/Q2558925	http://www.wikidata.org/entity/Q9236935	Category:Stargate Universe characters	12	0
6216	http://www.wikidata.org/entity/Q60840770	http://www.wikidata.org/entity/Q16793667	Category:Honorary citizens of Bregenz	12	0
6155	http://www.wikidata.org/entity/Q115721589	http://www.wikidata.org/entity/Q7115070	Category:People from Dublin (city)	12	117
6261	http://www.wikidata.org/entity/Q106989303	http://www.wikidata.org/entity/Q8669033	Category:Roads in Iceland	12	28
6200	http://www.wikidata.org/entity/Q30726840	http://www.wikidata.org/entity/Q7002003	Category:École Polytechnique alumni	12	500
6396	http://www.wikidata.org/entity/Q1425264	http://www.wikidata.org/entity/Q9182391	Category:World Athletics Championships winners	12	500
6263	http://www.wikidata.org/entity/Q106213096	http://www.wikidata.org/entity/Q8995560	Category:Mayors of Bernheze	12	0
6262	http://www.wikidata.org/entity/Q26698292	http://www.wikidata.org/entity/Q6179978	Category:Mayors of Algeciras	12	0
6281	http://www.wikidata.org/entity/Q106373899	http://www.wikidata.org/entity/Q8998301	Category:Mayors of Sassenheim	12	0
6219	http://www.wikidata.org/entity/Q4991716	http://www.wikidata.org/entity/Q8546699	Category:Indigenous peoples of the Caribbean	12	33
6301	http://www.wikidata.org/entity/Q106218418	http://www.wikidata.org/entity/Q8997987	Category:Mayors of Oudenbosch	12	0
6252	http://www.wikidata.org/entity/Q65666178	http://www.wikidata.org/entity/Q30798940	Category:Mayors of Stranda	12	0
6176	http://www.wikidata.org/entity/Q3099667	http://www.wikidata.org/entity/Q6986810	Category:Rivers of Morocco	12	31
6153	http://www.wikidata.org/entity/Q26384202	http://www.wikidata.org/entity/Q6299175	Category:Paintings of the Virgin Mary	12	211
6096	http://www.wikidata.org/entity/Q1781482	http://www.wikidata.org/entity/Q7121031	Category:2005 FIFA Confederations Cup players	12	184
6358	http://www.wikidata.org/entity/Q402666	http://www.wikidata.org/entity/Q6421297	Category:Seattle Sounders FC players	12	175
6350	http://www.wikidata.org/entity/Q2741073	http://www.wikidata.org/entity/Q7316359	Category:Languages of the Democratic Republic of the Congo	12	163
6227	http://www.wikidata.org/entity/Q60313	http://www.wikidata.org/entity/Q8664359	Category:Rivers of Alaska	12	326
6251	http://www.wikidata.org/entity/Q106215655	http://www.wikidata.org/entity/Q8996599	Category:Mayors of Hendrik-Ido-Ambacht	12	0
6363	http://www.wikidata.org/entity/Q108550461	http://www.wikidata.org/entity/Q8977371	Category:Ministers of Internal Affairs of Argentina	12	30
6253	http://www.wikidata.org/entity/Q56564297	http://www.wikidata.org/entity/Q76852081	Category:Mongolia Junior International Badminton Championships	12	0
6271	http://www.wikidata.org/entity/Q4071650	http://www.wikidata.org/entity/Q8366279	Category:Deaths from asthma	12	130
6272	http://www.wikidata.org/entity/Q106216361	http://www.wikidata.org/entity/Q8996937	Category:Mayors of Kerkwijk	12	0
6287	http://www.wikidata.org/entity/Q106214167	http://www.wikidata.org/entity/Q8996004	Category:Mayors of Drechterland	12	0
6141	http://www.wikidata.org/entity/Q821378	http://www.wikidata.org/entity/Q6151539	Category:People from Berlin	12	448
6285	http://www.wikidata.org/entity/Q100236568	http://www.wikidata.org/entity/Q8997835	Category:Mayors of Oldebroek	12	0
6283	http://www.wikidata.org/entity/Q106218087	http://www.wikidata.org/entity/Q8997831	Category:Mayors of Oldambt (municipality)	12	0
6341	http://www.wikidata.org/entity/Q5756688	http://www.wikidata.org/entity/Q8512276	Category:High Sheriffs of Armagh	12	32
6231	http://www.wikidata.org/entity/Q108051174	http://www.wikidata.org/entity/Q9036280	Category:National parks of Sweden	12	33
6107	http://www.wikidata.org/entity/Q7635373	http://www.wikidata.org/entity/Q8824600	Category:Suicides in France	12	130
6260	http://www.wikidata.org/entity/Q1401758	http://www.wikidata.org/entity/Q9082324	Category:Philippines Open Badminton Championships	12	0
6139	http://www.wikidata.org/entity/Q2637123	http://www.wikidata.org/entity/Q8502568	Category:Gun fu films	12	107
6235	http://www.wikidata.org/entity/Q6837850	http://www.wikidata.org/entity/Q9784383	Category:People from Michigan	12	102
6236	http://www.wikidata.org/entity/Q106374123	http://www.wikidata.org/entity/Q15887763	Category:Mayors of Zwaag	12	0
6234	http://www.wikidata.org/entity/Q106212274	http://www.wikidata.org/entity/Q8995185	Category:Mayors of Abcoude	12	0
6208	http://www.wikidata.org/entity/Q99916563	http://www.wikidata.org/entity/Q8447481	Category:Fetish artists	12	39
6314	http://www.wikidata.org/entity/Q106606495	http://www.wikidata.org/entity/Q32099043	Category:Mayors of Marsala	12	0
6370	http://www.wikidata.org/entity/Q61241012	http://www.wikidata.org/entity/Q6994361	Category:Ugandan people	12	27
6313	http://www.wikidata.org/entity/Q106221328	http://www.wikidata.org/entity/Q13315650	Category:Mayors of Wormerveer	12	0
6312	http://www.wikidata.org/entity/Q66660936	http://www.wikidata.org/entity/Q27494864	Category:Grand Officers of the Order of the Tower and Sword	12	0
6324	http://www.wikidata.org/entity/Q104534518	http://www.wikidata.org/entity/Q13290711	Category:Recipients of the Military Merit Order (Bavaria), 1st class	12	10
6195	http://www.wikidata.org/entity/Q1989425	http://www.wikidata.org/entity/Q8173597	Category:1992 King Fahd Cup players	12	72
6311	http://www.wikidata.org/entity/Q11408902	http://www.wikidata.org/entity/Q7479931	Category:Doctor of Education	12	0
6217	http://www.wikidata.org/entity/Q106212987	http://www.wikidata.org/entity/Q8995533	Category:Mayors of Berghem	12	0
6310	http://www.wikidata.org/entity/Q106373292	http://www.wikidata.org/entity/Q106324544	Category:Mayors of Doorwerth	12	0
6309	http://www.wikidata.org/entity/Q106216793	http://www.wikidata.org/entity/Q8997194	Category:Mayors of Lichtenvoorde	12	0
6308	http://www.wikidata.org/entity/Q65681710	http://www.wikidata.org/entity/Q14419680	Category:Mayors of Namsskogan	12	0
6307	http://www.wikidata.org/entity/Q106218640	http://www.wikidata.org/entity/Q8998056	Category:Mayors of Poederoijen	12	0
6305	http://www.wikidata.org/entity/Q106218458	http://www.wikidata.org/entity/Q8998005	Category:Mayors of Oudewater	12	0
6356	http://www.wikidata.org/entity/Q106217731	http://www.wikidata.org/entity/Q8997664	Category:Mayors of Nieuw-Ginneken	12	0
6304	http://www.wikidata.org/entity/Q106216366	http://www.wikidata.org/entity/Q8996942	Category:Mayors of Kessel (Limburg)	12	0
6303	http://www.wikidata.org/entity/Q56449615	http://www.wikidata.org/entity/Q27500104	Category:Mayors of Sao Bernardo do Campo	12	0
6315	http://www.wikidata.org/entity/Q65681268	http://www.wikidata.org/entity/Q47014985	Category:Mayors of Indre Fosen	12	0
6230	http://www.wikidata.org/entity/Q106220651	http://www.wikidata.org/entity/Q8998988	Category:Mayors of Vught	12	0
6316	http://www.wikidata.org/entity/Q106221474	http://www.wikidata.org/entity/Q8999373	Category:Mayors of Zevenaar	12	0
6290	http://www.wikidata.org/entity/Q98969863	http://www.wikidata.org/entity/Q8995983	Category:Mayors of Domburg	12	0
6129	http://www.wikidata.org/entity/Q109339336	http://www.wikidata.org/entity/Q8613149	Category:Mayors of Fairbanks, Alaska	12	10
6248	http://www.wikidata.org/entity/Q74093582	http://www.wikidata.org/entity/Q8475800	Category:Funk musicians	12	34
6259	http://www.wikidata.org/entity/Q106215635	http://www.wikidata.org/entity/Q8996589	Category:Mayors of Helmond	12	0
6394	http://www.wikidata.org/entity/Q11722429	http://www.wikidata.org/entity/Q6371097	Category:Polish Righteous Among the Nations	12	96
6286	http://www.wikidata.org/entity/Q794536	http://www.wikidata.org/entity/Q13252151	Category:Cinecolor films	12	95
6258	http://www.wikidata.org/entity/Q106215630	http://www.wikidata.org/entity/Q8996587	Category:Mayors of Hellevoetsluis	12	0
6353	http://www.wikidata.org/entity/Q65655651	http://www.wikidata.org/entity/Q10189615	Category:Mayors of Eidfjord	12	0
6218	http://www.wikidata.org/entity/Q106216037	http://www.wikidata.org/entity/Q8996785	Category:Mayors of Horssen	12	0
6213	http://www.wikidata.org/entity/Q98822525	http://www.wikidata.org/entity/Q8706933	Category:Scat singers	12	36
6180	http://www.wikidata.org/entity/Q5756704	http://www.wikidata.org/entity/Q7004546	Category:High Sheriffs of Bristol	12	37
6197	http://www.wikidata.org/entity/Q5756766	http://www.wikidata.org/entity/Q7004585	Category:High Sheriffs of Dorset	12	89
6222	http://www.wikidata.org/entity/Q4501219	http://www.wikidata.org/entity/Q9064231	Category:Saint Paraskeva churches	12	0
6276	http://www.wikidata.org/entity/Q1854517	http://www.wikidata.org/entity/Q6998101	Category:Andorra men's international footballers	12	85
6226	http://www.wikidata.org/entity/Q65666249	http://www.wikidata.org/entity/Q10195067	Category:Mayors of Sunndal	12	0
6202	http://www.wikidata.org/entity/Q5756811	http://www.wikidata.org/entity/Q7004605	Category:High Sheriffs of Hampshire	12	83
6138	http://www.wikidata.org/entity/Q17052206	http://www.wikidata.org/entity/Q9936850	Category:Museums in Japan	12	37
6228	http://www.wikidata.org/entity/Q106220749	http://www.wikidata.org/entity/Q8999067	Category:Mayors of Waspik	12	0
6354	http://www.wikidata.org/entity/Q40455722	http://www.wikidata.org/entity/Q8241404	Category:Ambassadors of São Tomé and Príncipe	12	12
6365	http://www.wikidata.org/entity/Q98417156	http://www.wikidata.org/entity/Q98033955	Category:Elamite architecture	12	0
6323	http://www.wikidata.org/entity/Q2706746	http://www.wikidata.org/entity/Q8043797	Category:Births in Aragon	12	0
6201	http://www.wikidata.org/entity/Q106220284	http://www.wikidata.org/entity/Q8998812	Category:Mayors of Valkenswaard	12	0
6194	http://www.wikidata.org/entity/Q106215660	http://www.wikidata.org/entity/Q8996602	Category:Mayors of Hengelo (Gelderland)	12	0
6090	http://www.wikidata.org/entity/Q57162953	http://www.wikidata.org/entity/Q8825535	Category:Sunny Sweeney albums	12	4
6196	http://www.wikidata.org/entity/Q110385105	http://www.wikidata.org/entity/Q110385109	Category:Odisha Open Badminton Championships	12	0
6198	http://www.wikidata.org/entity/Q106350137	http://www.wikidata.org/entity/Q8998804	Category:Mayors of Valkenburg, South Holland	12	0
6111	http://www.wikidata.org/entity/Q98881681	http://www.wikidata.org/entity/Q97438309	Category:Mayors of Rensselaer, New York	12	1
6175	http://www.wikidata.org/entity/Q26252472	http://www.wikidata.org/entity/Q8239116	Category:Ambassadors of France to Bosnia and Herzegovina	12	1
6299	http://www.wikidata.org/entity/Q106697436	http://www.wikidata.org/entity/Q8239433	Category:Ambassadors of Honduras	12	14
6225	http://www.wikidata.org/entity/Q65503336	http://www.wikidata.org/entity/Q65505100	Category:Ambassadors of Hungary to Croatia	12	1
6199	http://www.wikidata.org/entity/Q106220180	http://www.wikidata.org/entity/Q8998760	Category:Mayors of Uithuizermeeden	12	0
6121	http://www.wikidata.org/entity/Q6023376	http://www.wikidata.org/entity/Q8640564	Category:Monuments and memorials in Mexico	12	19
6203	http://www.wikidata.org/entity/Q1149981	http://www.wikidata.org/entity/Q8279177	Category:Saint Cecilia churches	12	0
6388	http://www.wikidata.org/entity/Q63111147	http://www.wikidata.org/entity/Q8997017	Category:Mayors of Krommenie	12	0
6189	http://www.wikidata.org/entity/Q118189123	http://www.wikidata.org/entity/Q118189116	Category:Animated reboot films	12	0
6336	http://www.wikidata.org/entity/Q65261783	http://www.wikidata.org/entity/Q7970834	Category:Ambassadors of Estonia to Poland	12	4
6167	http://www.wikidata.org/entity/Q65666075	http://www.wikidata.org/entity/Q10194156	Category:Mayors of Sande, Møre og Romsdal	12	0
6389	http://www.wikidata.org/entity/Q106214775	http://www.wikidata.org/entity/Q8996272	Category:Mayors of Gendt	12	0
6166	http://www.wikidata.org/entity/Q2083418	http://www.wikidata.org/entity/Q8522394	Category:Horse breeds originating in Azerbaijan	12	2
6206	http://www.wikidata.org/entity/Q2072848	http://www.wikidata.org/entity/Q8446667	Category:Counts of Charolais	12	7
6163	http://www.wikidata.org/entity/Q106215738	http://www.wikidata.org/entity/Q106324065	Category:Mayors of Herwen en Aerdt	12	0
6162	http://www.wikidata.org/entity/Q106221104	http://www.wikidata.org/entity/Q8999209	Category:Mayors of Wijhe	12	0
6128	http://www.wikidata.org/entity/Q106215208	http://www.wikidata.org/entity/Q8996415	Category:Mayors of Haarlemmerliede en Spaarnwoude	12	0
6130	http://www.wikidata.org/entity/Q106214027	http://www.wikidata.org/entity/Q8995943	Category:Mayors of Diever	12	0
6334	http://www.wikidata.org/entity/Q98858800	http://www.wikidata.org/entity/Q98859013	Category:Mayors of Ipswich, Suffolk	12	19
6387	http://www.wikidata.org/entity/Q98400170	http://www.wikidata.org/entity/Q98400167	Category:Khwarazmian art	12	0
6158	http://www.wikidata.org/entity/Q101664248	http://www.wikidata.org/entity/Q58455152	Category:Ambassadors of Saudi Arabia to Sweden	12	2
6335	http://www.wikidata.org/entity/Q107185520	http://www.wikidata.org/entity/Q8241212	Category:Ambassadors of Spain to Kuwait	12	1
6382	http://www.wikidata.org/entity/Q106216628	http://www.wikidata.org/entity/Q8613313	Category:Mayors of Landsmeer	12	0
6211	http://www.wikidata.org/entity/Q96277268	http://www.wikidata.org/entity/Q30813433	Category:Ambassadors of Hungary to the Philippines	12	1
6190	http://www.wikidata.org/entity/Q20172329	http://www.wikidata.org/entity/Q8996761	Category:Mayors of Hoogland	12	0
6381	http://www.wikidata.org/entity/Q21814431	http://www.wikidata.org/entity/Q7962567	Category:Ambassadors of Belarus to South Korea	12	0
6193	http://www.wikidata.org/entity/Q106373643	http://www.wikidata.org/entity/Q8996653	Category:Mayors of Heteren	12	0
6380	http://www.wikidata.org/entity/Q106214939	http://www.wikidata.org/entity/Q8996342	Category:Mayors of Gorssel	12	0
6379	http://www.wikidata.org/entity/Q56449627	http://www.wikidata.org/entity/Q27588905	Category:Mayors of Sorocaba	12	0
6378	http://www.wikidata.org/entity/Q106219212	http://www.wikidata.org/entity/Q8998321	Category:Mayors of Scherpenzeel	12	0
6374	http://www.wikidata.org/entity/Q106219055	http://www.wikidata.org/entity/Q8998252	Category:Mayors of Rosmalen	12	0
6373	http://www.wikidata.org/entity/Q56449663	http://www.wikidata.org/entity/Q27589095	Category:Mayors of Carapicuiba	12	0
6372	http://www.wikidata.org/entity/Q106239750	http://www.wikidata.org/entity/Q8998263	Category:Mayors of Rozendaal	12	0
6386	http://www.wikidata.org/entity/Q106218839	http://www.wikidata.org/entity/Q8998153	Category:Mayors of Rheden	12	0
6191	http://www.wikidata.org/entity/Q54082735	http://www.wikidata.org/entity/Q8239127	Category:Ambassadors of France to Guinea-Bissau	12	1
6371	http://www.wikidata.org/entity/Q106214909	http://www.wikidata.org/entity/Q8996328	Category:Mayors of Goes	12	0
6368	http://www.wikidata.org/entity/Q10376411	http://www.wikidata.org/entity/Q27499580	Category:Symbols of Bahia	12	0
6224	http://www.wikidata.org/entity/Q111335782	http://www.wikidata.org/entity/Q7966086	Category:Ambassadors of Laos	12	8
6366	http://www.wikidata.org/entity/Q106217453	http://www.wikidata.org/entity/Q8997542	Category:Mayors of Molenaarsgraaf	12	0
6328	http://www.wikidata.org/entity/Q106217409	http://www.wikidata.org/entity/Q8997519	Category:Mayors of Mill en Sint Hubert	12	0
6362	http://www.wikidata.org/entity/Q106214438	http://www.wikidata.org/entity/Q8996113	Category:Mayors of Eibergen	12	0
6361	http://www.wikidata.org/entity/Q106217478	http://www.wikidata.org/entity/Q8997563	Category:Mayors of Montfoort	12	0
6144	http://www.wikidata.org/entity/Q109340373	http://www.wikidata.org/entity/Q97438256	Category:Mayors of Burbank, California	12	1
6359	http://www.wikidata.org/entity/Q59023582	http://www.wikidata.org/entity/Q8942834	Category:Honorary citizens of Gütersloh	12	0
6131	http://www.wikidata.org/entity/Q106215079	http://www.wikidata.org/entity/Q8996380	Category:Mayors of Groenlo	12	0
