Item1,Item2,Item3,Item4,BestItem,WorstItem
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,Victory Arch,terracotta
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,relief sculpture,Hermannsdenkmal
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,Victory Arch,terracotta
terracotta,Venus de Milo,crystal skull,Moses,crystal skull,Moses
terracotta,Venus de Milo,crystal skull,Moses,Venus de Milo,terracotta
terracotta,Venus de Milo,crystal skull,Moses,Venus de Milo,Moses
terracotta,Venus de Milo,crystal skull,Moses,crystal skull,terracotta
terracotta,Venus de Milo,crystal skull,Moses,Venus de Milo,crystal skull
terracotta,Venus de Milo,crystal skull,Moses,Venus de Milo,terracotta
Kyffhäuser Monument,Hustle,Anatoly Architect,David Stringer,Kyffhäuser Monument,Hustle
Kyffhäuser Monument,Hustle,Anatoly Architect,David Stringer,Kyffhäuser Monument,Hustle
Kyffhäuser Monument,Hustle,Anatoly Architect,David Stringer,Kyffhäuser Monument,David Stringer
Kyffhäuser Monument,Hustle,Anatoly Architect,David Stringer,Kyffhäuser Monument,Anatoly Architect
Venus of Galgenberg,Pietà,Venus of Willendorf,Hermannsdenkmal,Pietà,Hermannsdenkmal
Venus of Galgenberg,Pietà,Venus of Willendorf,Hermannsdenkmal,Venus of Galgenberg,Pietà
Venus of Galgenberg,Pietà,Venus of Willendorf,Hermannsdenkmal,Venus of Willendorf,Pietà
Venus of Galgenberg,Pietà,Venus of Willendorf,Hermannsdenkmal,Venus of Willendorf,Pietà
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Venus de Milo,Moses
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Venus de Milo,Kyffhäuser Monument
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Venus de Milo,Moses
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Kyffhäuser Monument,Moses
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Venus de Milo,Moses
Venus de Milo,art of sculpture,Kyffhäuser Monument,Moses,Venus de Milo,Kyffhäuser Monument
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Nefertiti Bust,Laocoön and His Sons
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Nefertiti Bust,Laocoön and His Sons
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Venus of Willendorf,Hermannsdenkmal
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Hermannsdenkmal,Laocoön and His Sons
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Venus of Willendorf,Hermannsdenkmal
Venus of Willendorf,Laocoön and His Sons,Hermannsdenkmal,Nefertiti Bust,Nefertiti Bust,Laocoön and His Sons
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,Sheela na gig,crystal skull
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,Nefertiti Bust,Sheela na gig
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,Nefertiti Bust,Bacchus
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,Bacchus,crystal skull
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,crystal skull,Sheela na gig
crystal skull,Nefertiti Bust,Sheela na gig,Bacchus,Nefertiti Bust,crystal skull
Capitoline Wolf,Laocoön and His Sons,death mask,relief sculpture,relief sculpture,death mask
Capitoline Wolf,Laocoön and His Sons,death mask,relief sculpture,relief sculpture,Laocoön and His Sons
Capitoline Wolf,Laocoön and His Sons,death mask,relief sculpture,Laocoön and His Sons,relief sculpture
Capitoline Wolf,Laocoön and His Sons,death mask,relief sculpture,Laocoön and His Sons,death mask
Capitoline Wolf,Laocoön and His Sons,death mask,relief sculpture,relief sculpture,Capitoline Wolf
Kyffhäuser Monument,Bacchus,Capitoline Wolf,death mask,Kyffhäuser Monument,death mask
Kyffhäuser Monument,Bacchus,Capitoline Wolf,death mask,Bacchus,death mask
Kyffhäuser Monument,Bacchus,Capitoline Wolf,death mask,Kyffhäuser Monument,Bacchus
Kyffhäuser Monument,Bacchus,Capitoline Wolf,death mask,Kyffhäuser Monument,Capitoline Wolf
Sheela na gig,Fallen Astronaut,Venus of Galgenberg,Capitoline Wolf,Venus of Galgenberg,Sheela na gig
