Item1,Item2,Item3,Item4,BestItem,WorstItem
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast (1991 film),Paddington
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast,"Mary Poppins, Goodbye"
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Cinderella,A Night Before Christmas
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Cinderella,A Night Before Christmas
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Cinderella,A Night Before Christmas
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Tangled,"Mary Poppins, Goodbye"
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Tangled,"Mary Poppins, Goodbye"
A Night Before Christmas,"Mary Poppins, Goodbye",Tangled,Cinderella,Cinderella,Tangled
The Little Mermaid,Dark Horror,Call of the Wild,MAXXI – National Museum of the 21st Century Arts,The Little Mermaid,MAXXI – National Museum of the 21st Century Arts
The Little Mermaid,Dark Horror,Call of the Wild,MAXXI – National Museum of the 21st Century Arts,The Little Mermaid,MAXXI – National Museum of the 21st Century Arts
The Little Mermaid,Dark Horror,Call of the Wild,MAXXI – National Museum of the 21st Century Arts,The Little Mermaid,MAXXI – National Museum of the 21st Century Arts
The Little Mermaid,Dark Horror,Call of the Wild,MAXXI – National Museum of the 21st Century Arts,The Little Mermaid,Dark Horror
Brother Bear,A Night Before Christmas,Me Too,Paddington,Paddington,Me Too
Brother Bear,A Night Before Christmas,Me Too,Paddington,A Night Before Christmas,Me Too
Brother Bear,A Night Before Christmas,Me Too,Paddington,A Night Before Christmas,Me Too
A Night Before Christmas,Beauty and the Beast (1991 film),The Thief of Bagdad,Coraline,Beauty and the Beast (1991 film),A Night Before Christmas
A Night Before Christmas,Beauty and the Beast (1991 film),The Thief of Bagdad,Coraline,Beauty and the Beast (1991 film),The Thief of Bagdad
A Night Before Christmas,Beauty and the Beast (1991 film),The Thief of Bagdad,Coraline,Beauty and the Beast (1991 film),The Thief of Bagdad
A Night Before Christmas,Beauty and the Beast (1991 film),The Thief of Bagdad,Coraline,A Night Before Christmas,The Thief of Bagdad
Home Alone 4,Tangled,Maria Stringistova,Dragon Style,Tangled,Home Alone 4
Home Alone 4,Tangled,Maria Stringistova,Dragon Style,Tangled,Maria Stringistova
Home Alone 4,Tangled,Maria Stringistova,Dragon Style,Tangled,Maria Stringistova
Home Alone 4,Tangled,Maria Stringistova,Dragon Style,Tangled,Maria Stringistova
Home Alone 4,Tangled,Maria Stringistova,Dragon Style,Tangled,Maria Stringistova
The Thief of Bagdad,Three Nuts for Cinderella,Cinderella,Me Too,Cinderella,Me Too
The Thief of Bagdad,Three Nuts for Cinderella,Cinderella,Me Too,Cinderella,Me Too
The Thief of Bagdad,Three Nuts for Cinderella,Cinderella,Me Too,Cinderella,Me Too
The Thief of Bagdad,Three Nuts for Cinderella,Cinderella,Me Too,Cinderella,Me Too
Arabela,Lilac Ball,Three Nuts for Cinderella,Coraline,Three Nuts for Cinderella,Coraline
Arabela,Lilac Ball,Three Nuts for Cinderella,Coraline,Three Nuts for Cinderella,Lilac Ball
Arabela,Lilac Ball,Three Nuts for Cinderella,Coraline,Arabela,Lilac Ball
Arabela,Lilac Ball,Three Nuts for Cinderella,Coraline,Three Nuts for Cinderella,Lilac Ball
Tangled,Lilac Ball,Paddington,Die Geschichte vom kleinen Muck,Tangled,Paddington
Tangled,Lilac Ball,Paddington,Die Geschichte vom kleinen Muck,Tangled,Die Geschichte vom kleinen Muck
Tangled,Lilac Ball,Paddington,Die Geschichte vom kleinen Muck,Paddington,Die Geschichte vom kleinen Muck
