Item1,Item2,Item3,Item4,BestItem,WorstItem
Titanic,The Danish Girl,Gone with the Wind,Hacksaw Ridge,Titanic,The Danish Girl
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,After Ever Happy,"The Karate Kid, Part III"
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,After Ever Happy,Top Gun
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,Asteroid City,"The Karate Kid, Part III"
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,After Ever Happy,"The Karate Kid, Part III"
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,After Ever Happy,Asteroid City
"The Karate Kid, Part III",Top Gun,Asteroid City,After Ever Happy,After Ever Happy,"The Karate Kid, Part III"
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,After Ever Happy,The Divergent Series: Insurgent
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,After Ever Happy,The Divergent Series: Insurgent,A Star Is Born,After Ever Happy,The Divergent Series: Insurgent
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,Hacksaw Ridge
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,Hacksaw Ridge
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,Hacksaw Ridge
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,Hacksaw Ridge
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,Hacksaw Ridge
The Little Mermaid,Gone with the Wind,Hacksaw Ridge,365 Days: This Day,Gone with the Wind,365 Days: This Day
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,Storm of Love,The Divergent Series: Insurgent
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,The French Dispatch,The Divergent Series: Insurgent
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,The Divergent Series: Insurgent,The French Dispatch
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,Storm of Love,Asteroid City
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,The French Dispatch,The Divergent Series: Insurgent
Storm of Love,The French Dispatch,The Divergent Series: Insurgent,Asteroid City,Storm of Love,Asteroid City
After We Fell,"The Karate Kid, Part III",The Grand Budapest Hotel,Good Will Hunting,The Grand Budapest Hotel,"The Karate Kid, Part III"
After We Fell,"The Karate Kid, Part III",The Grand Budapest Hotel,Good Will Hunting,The Grand Budapest Hotel,"The Karate Kid, Part III"
After We Fell,"The Karate Kid, Part III",The Grand Budapest Hotel,Good Will Hunting,After We Fell,"The Karate Kid, Part III"
After We Fell,"The Karate Kid, Part III",The Grand Budapest Hotel,Good Will Hunting,After We Fell,The Grand Budapest Hotel
Hacksaw Ridge,A Star Is Born,Brokeback Mountain,The Grand Budapest Hotel,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,A Star Is Born,Brokeback Mountain,The Grand Budapest Hotel,Brokeback Mountain,Hacksaw Ridge
Hacksaw Ridge,A Star Is Born,Brokeback Mountain,The Grand Budapest Hotel,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,A Star Is Born,Brokeback Mountain,The Grand Budapest Hotel,A Star Is Born,Hacksaw Ridge
Hacksaw Ridge,A Star Is Born,Brokeback Mountain,The Grand Budapest Hotel,The Grand Budapest Hotel,Hacksaw Ridge
Brokeback Mountain,The Danish Girl,Asteroid City,Disenchanted,Brokeback Mountain,The Danish Girl
Brokeback Mountain,The Danish Girl,Asteroid City,Disenchanted,Disenchanted,Asteroid City
Brokeback Mountain,The Danish Girl,Asteroid City,Disenchanted,Brokeback Mountain,Asteroid City
Brokeback Mountain,The Danish Girl,Asteroid City,Disenchanted,Disenchanted,Asteroid City
Brokeback Mountain,The Danish Girl,Asteroid City,Disenchanted,Brokeback Mountain,The Danish Girl
The Divergent Series: Insurgent,Good Will Hunting,The French Dispatch,After We Collided,After We Collided,The Divergent Series: Insurgent
The Divergent Series: Insurgent,Good Will Hunting,The French Dispatch,After We Collided,After We Collided,The Divergent Series: Insurgent
The Divergent Series: Insurgent,Good Will Hunting,The French Dispatch,After We Collided,After We Collided,The Divergent Series: Insurgent
The Divergent Series: Insurgent,Good Will Hunting,The French Dispatch,After We Collided,Good Will Hunting,After We Collided
